incidencia_id,viaje_id,vehiculo_id,conductor_id,linea_id,fecha,anno,mes,hora_incidencia,tipo_incidencia,categoria,severidad,requiere_retirada,duracion_resolucion_min,vehiculo_sustituto,coste_estimado_eur
2485,26817,22,22,9,2022-08-14,2022,8,15:31,Averia mecanica,Vehiculo,Alta,True,106,True,1739.66
2486,35547,16,16,1,2022-10-26,2022,10,20:21,Obras calzada,Externo,Media,False,36,False,0.0
2487,41572,35,21,7,2022-09-11,2022,9,11:14,Pasajero enfermo,Servicio,Media,False,5,False,49.54
2488,24448,5,5,7,2022-11-28,2022,11,09:13,Accidente leve,Seguridad,Alta,True,5,False,3354.01
2489,30246,7,7,7,2023-03-04,2023,3,22:03,Retencion trafico,Externo,Baja,False,32,False,14.83
2490,22558,5,19,9,2023-12-13,2023,12,16:21,Vandalismo,Seguridad,Media,False,23,False,307.22
2491,45579,10,24,4,2023-12-22,2023,12,20:43,Pinchazo,Vehiculo,Media,True,18,True,390.55
2492,17736,13,13,6,2024-09-05,2024,9,16:43,Vandalismo,Seguridad,Media,False,14,False,777.89
2493,25981,26,26,2,2023-10-09,2023,10,19:30,Accidente leve,Seguridad,Alta,True,71,False,3999.91
2494,5865,28,14,7,2022-08-22,2022,8,13:01,Retencion trafico,Externo,Baja,False,23,False,20.8
2495,6530,21,7,9,2022-11-24,2022,11,15:32,Accidente grave,Seguridad,Critica,True,74,True,12426.8
2496,10537,38,10,1,2022-02-09,2022,2,09:21,Pinchazo,Vehiculo,Media,True,19,True,187.73
2497,28213,32,18,3,2023-02-02,2023,2,13:10,Huelga parcial,Operacional,Alta,True,14,False,0.0
2498,7361,12,26,7,2022-03-10,2022,3,11:31,Accidente leve,Seguridad,Alta,True,100,True,2018.8
2499,38903,12,12,8,2022-12-18,2022,12,15:44,Pinchazo,Vehiculo,Media,True,18,True,132.62
2500,12511,38,24,1,2023-12-24,2023,12,13:10,Condiciones meteo,Externo,Media,False,14,False,0.0
2501,10454,39,11,9,2022-11-12,2022,11,12:20,Obras calzada,Externo,Media,False,8,False,0.0
2502,18378,25,11,1,2023-09-22,2023,9,11:41,Accidente leve,Seguridad,Alta,True,220,False,2732.69
2503,20738,33,19,9,2022-11-28,2022,11,17:20,Accidente leve,Seguridad,Alta,True,6,True,3914.0
2504,43336,35,21,5,2022-06-26,2022,6,19:30,Obras calzada,Externo,Media,False,15,False,0.0
2505,8394,37,23,7,2024-10-10,2024,10,09:40,Obras calzada,Externo,Media,False,7,False,0.0
2506,21103,20,20,3,2024-03-22,2024,3,18:27,Pinchazo,Vehiculo,Media,True,5,True,325.11
2507,1163,30,16,9,2023-02-13,2023,2,19:47,Fallo electrico,Vehiculo,Alta,True,9,True,1427.39
2508,2532,13,13,10,2022-06-14,2022,6,05:20,Obras calzada,Externo,Media,False,72,False,0.0
2509,7845,34,6,5,2024-09-12,2024,9,06:41,Obras calzada,Externo,Media,False,5,False,0.0
2510,26048,9,9,5,2024-02-09,2024,2,06:52,Vandalismo,Seguridad,Media,False,7,False,643.03
2511,39017,42,14,5,2023-02-15,2023,2,06:18,Fallo electrico,Vehiculo,Alta,True,94,False,1927.37
2512,41843,12,12,6,2023-04-30,2023,4,09:31,Huelga parcial,Operacional,Alta,True,5,True,0.0
2513,12703,20,20,3,2022-03-05,2022,3,15:17,Pinchazo,Vehiculo,Media,True,9,False,317.95
2514,33513,40,26,5,2023-10-02,2023,10,18:13,Condiciones meteo,Externo,Media,False,54,False,0.0
2515,19803,22,8,9,2023-01-12,2023,1,13:30,Pasajero enfermo,Servicio,Media,False,6,False,81.15
2516,5752,41,13,6,2024-05-11,2024,5,07:51,Averia mecanica,Vehiculo,Alta,True,5,True,1131.37
2517,34356,1,1,8,2023-10-01,2023,10,15:13,Retencion trafico,Externo,Baja,False,5,False,28.74
2518,30770,27,27,1,2023-10-14,2023,10,07:48,Accidente grave,Seguridad,Critica,True,9,True,10196.59
2519,36493,38,10,8,2023-10-22,2023,10,10:41,Pinchazo,Vehiculo,Media,True,15,False,278.47
2520,25058,27,27,4,2022-04-03,2022,4,09:33,Condiciones meteo,Externo,Media,False,30,False,0.0
2521,15822,31,3,3,2022-06-11,2022,6,06:01,Averia mecanica,Vehiculo,Alta,True,9,False,2426.93
2522,28284,19,5,1,2024-12-09,2024,12,22:02,Averia mecanica,Vehiculo,Alta,True,5,True,546.81
2523,13651,2,16,3,2024-11-20,2024,11,09:52,Averia mecanica,Vehiculo,Alta,True,68,True,1868.83
2524,40571,42,28,10,2022-02-09,2022,2,22:20,Vandalismo,Seguridad,Media,False,17,False,717.03
2525,17173,38,10,5,2022-03-05,2022,3,21:56,Pasajero enfermo,Servicio,Media,False,18,False,24.17
2526,12284,21,21,8,2023-05-28,2023,5,21:52,Retencion trafico,Externo,Baja,False,44,False,3.52
2527,35461,14,14,9,2022-07-21,2022,7,10:20,Condiciones meteo,Externo,Media,False,38,False,0.0
2528,34060,41,13,9,2023-10-04,2023,10,20:42,Pinchazo,Vehiculo,Media,True,5,True,112.0
2529,35236,41,13,6,2024-04-12,2024,4,06:50,Averia mecanica,Vehiculo,Alta,True,5,True,2515.58
2530,26634,7,7,5,2024-12-16,2024,12,18:56,Fallo electrico,Vehiculo,Alta,True,51,True,734.22
2531,24471,28,28,5,2023-03-28,2023,3,09:40,Retencion trafico,Externo,Baja,False,5,False,46.59
2532,18416,21,21,4,2024-12-31,2024,12,06:04,Obras calzada,Externo,Media,False,5,False,0.0
2533,18955,14,28,2,2023-11-20,2023,11,18:43,Huelga parcial,Operacional,Alta,True,15,True,0.0
2534,37194,25,11,1,2023-01-06,2023,1,20:30,Huelga parcial,Operacional,Alta,True,122,False,0.0
2535,20719,14,28,1,2023-07-14,2023,7,08:33,Obras calzada,Externo,Media,False,20,False,0.0
2536,37401,22,22,1,2024-07-14,2024,7,09:20,Retencion trafico,Externo,Baja,False,49,False,24.1
2537,3264,31,17,9,2023-07-07,2023,7,06:39,Fallo climatizacion,Vehiculo,Baja,False,8,False,75.83
2538,46180,23,9,9,2023-06-28,2023,6,19:56,Condiciones meteo,Externo,Media,False,25,False,0.0
2539,31126,5,19,2,2022-05-01,2022,5,07:19,Pasajero enfermo,Servicio,Media,False,9,False,63.45
2540,42233,24,10,8,2024-06-08,2024,6,06:25,Retencion trafico,Externo,Baja,False,6,False,49.09
2541,43714,35,7,10,2023-04-26,2023,4,00:40,Fallo electrico,Vehiculo,Alta,True,5,False,1460.03
2542,7025,12,26,8,2022-06-04,2022,6,16:00,Condiciones meteo,Externo,Media,False,5,False,0.0
2543,17499,28,28,9,2022-11-04,2022,11,15:12,Fallo climatizacion,Vehiculo,Baja,False,65,False,208.64
2544,29713,20,6,7,2024-07-07,2024,7,09:00,Accidente grave,Seguridad,Critica,True,8,True,11647.37
2545,32788,29,1,6,2024-11-30,2024,11,13:01,Obras calzada,Externo,Media,False,35,False,0.0
2546,15108,31,17,4,2024-11-22,2024,11,11:46,Pasajero enfermo,Servicio,Media,False,12,False,58.99
2547,2477,42,14,3,2024-06-07,2024,6,11:40,Vandalismo,Seguridad,Media,False,36,False,768.69
2548,48078,31,3,7,2022-10-16,2022,10,20:42,Pinchazo,Vehiculo,Media,True,5,False,312.51
2549,11349,10,10,8,2022-08-17,2022,8,16:34,Averia mecanica,Vehiculo,Alta,True,5,True,393.51
2550,29035,14,28,10,2024-05-27,2024,5,22:40,Fallo electrico,Vehiculo,Alta,True,33,False,1151.16
2551,1912,23,9,9,2023-09-12,2023,9,07:31,Retencion trafico,Externo,Baja,False,33,False,1.43
2552,27728,9,9,8,2022-11-19,2022,11,11:00,Averia mecanica,Vehiculo,Alta,True,5,True,932.36
2553,36500,3,17,1,2023-09-12,2023,9,10:43,Retencion trafico,Externo,Baja,False,50,False,25.46
2554,42094,11,11,6,2023-02-01,2023,2,17:02,Obras calzada,Externo,Media,False,5,False,0.0
2555,49531,14,28,10,2023-08-16,2023,8,01:20,Fallo electrico,Vehiculo,Alta,True,79,True,1735.03
2556,27312,13,13,4,2023-11-28,2023,11,20:18,Accidente leve,Seguridad,Alta,True,85,False,3720.19
2557,14599,26,12,7,2022-12-30,2022,12,10:54,Accidente grave,Seguridad,Critica,True,7,False,2806.45
2558,12075,22,8,9,2022-01-31,2022,1,08:11,Pasajero enfermo,Servicio,Media,False,9,False,5.1
2559,41321,36,22,6,2024-06-14,2024,6,14:02,Accidente leve,Seguridad,Alta,True,28,True,3269.23
2560,28988,9,9,4,2022-09-08,2022,9,06:42,Huelga parcial,Operacional,Alta,True,5,True,0.0
2561,2099,42,28,9,2023-07-05,2023,7,10:13,Vandalismo,Seguridad,Media,False,11,False,309.62
2562,19534,5,19,7,2022-04-20,2022,4,18:18,Fallo electrico,Vehiculo,Alta,True,5,True,374.95
2563,34940,39,25,3,2023-08-30,2023,8,12:13,Accidente grave,Seguridad,Critica,True,8,True,13766.82
2564,8024,3,17,9,2022-11-01,2022,11,15:55,Huelga parcial,Operacional,Alta,True,15,True,0.0
2565,13254,25,11,7,2024-01-15,2024,1,22:33,Accidente leve,Seguridad,Alta,True,5,True,3924.67
2566,1986,13,27,10,2022-01-26,2022,1,23:10,Pinchazo,Vehiculo,Media,True,16,True,182.89
2567,26012,15,1,8,2023-04-06,2023,4,16:27,Accidente grave,Seguridad,Critica,True,70,True,9719.64
2568,3336,19,5,5,2022-06-25,2022,6,14:20,Retencion trafico,Externo,Baja,False,61,False,47.17
2569,26621,36,22,4,2022-05-26,2022,5,15:41,Retencion trafico,Externo,Baja,False,5,False,10.73
2570,11745,28,14,6,2022-12-27,2022,12,12:26,Obras calzada,Externo,Media,False,5,False,0.0
2571,18477,40,26,3,2024-11-19,2024,11,20:55,Averia mecanica,Vehiculo,Alta,True,8,False,2711.32
2572,47612,27,13,7,2024-04-18,2024,4,17:34,Vandalismo,Seguridad,Media,False,52,False,217.77
2573,25537,2,2,1,2024-07-12,2024,7,09:50,Accidente grave,Seguridad,Critica,True,19,True,10165.07
2574,20865,34,6,1,2023-01-08,2023,1,21:01,Pinchazo,Vehiculo,Media,True,22,False,146.46
2575,43447,20,20,4,2024-01-29,2024,1,20:59,Obras calzada,Externo,Media,False,5,False,0.0
2576,8007,28,28,1,2024-03-26,2024,3,12:16,Pasajero enfermo,Servicio,Media,False,8,False,76.73
2577,29077,14,14,5,2023-07-18,2023,7,10:11,Retencion trafico,Externo,Baja,False,23,False,42.87
2578,43721,42,14,10,2024-04-20,2024,4,04:10,Pasajero enfermo,Servicio,Media,False,5,False,96.55
2579,23001,28,14,2,2023-04-06,2023,4,21:13,Accidente leve,Seguridad,Alta,True,11,False,3992.22
2580,28194,13,27,6,2023-08-12,2023,8,08:07,Huelga parcial,Operacional,Alta,True,14,True,0.0
2581,21513,10,10,10,2024-11-09,2024,11,23:12,Huelga parcial,Operacional,Alta,True,46,True,0.0
2582,21025,26,26,4,2022-08-31,2022,8,06:24,Vandalismo,Seguridad,Media,False,7,False,516.75
2583,15295,8,8,3,2023-03-15,2023,3,10:12,Fallo climatizacion,Vehiculo,Baja,False,5,False,297.6
2584,11662,29,15,9,2024-09-13,2024,9,09:50,Fallo electrico,Vehiculo,Alta,True,43,False,1367.45
2585,31719,10,24,2,2022-01-16,2022,1,07:30,Huelga parcial,Operacional,Alta,True,14,False,0.0
2586,42116,33,5,6,2023-09-25,2023,9,06:28,Accidente leve,Seguridad,Alta,True,5,True,3846.64
2587,28242,19,19,6,2024-07-18,2024,7,12:20,Accidente leve,Seguridad,Alta,True,5,False,1913.07
2588,43152,19,5,4,2022-05-13,2022,5,13:42,Vandalismo,Seguridad,Media,False,5,False,203.5
2589,9695,36,8,3,2024-07-11,2024,7,06:28,Condiciones meteo,Externo,Media,False,11,False,0.0
2590,25566,31,3,10,2024-11-01,2024,11,23:51,Fallo climatizacion,Vehiculo,Baja,False,5,False,299.56
2591,34445,6,6,8,2023-10-19,2023,10,14:52,Obras calzada,Externo,Media,False,46,False,0.0
2592,14110,41,27,4,2023-03-20,2023,3,06:10,Pinchazo,Vehiculo,Media,True,12,True,334.34
2593,12959,24,24,1,2024-06-13,2024,6,20:57,Fallo electrico,Vehiculo,Alta,True,8,False,433.82
2594,23315,6,20,2,2022-10-20,2022,10,10:20,Averia mecanica,Vehiculo,Alta,True,98,False,560.57
2595,17927,36,8,2,2023-03-19,2023,3,09:50,Vandalismo,Seguridad,Media,False,6,False,319.46
2596,20414,3,3,1,2023-04-29,2023,4,13:35,Pinchazo,Vehiculo,Media,True,14,True,137.73
2597,22459,32,4,7,2023-06-01,2023,6,14:30,Averia mecanica,Vehiculo,Alta,True,54,True,1829.93
2598,44363,12,12,3,2023-07-23,2023,7,11:31,Accidente grave,Seguridad,Critica,True,90,True,11025.21
2599,5677,8,22,9,2024-04-02,2024,4,19:40,Accidente grave,Seguridad,Critica,True,47,True,3747.89
2600,43367,24,24,10,2024-03-15,2024,3,00:59,Pinchazo,Vehiculo,Media,True,15,True,347.29
2601,33872,21,21,6,2023-07-13,2023,7,21:01,Obras calzada,Externo,Media,False,15,False,0.0
2602,610,23,23,10,2024-12-11,2024,12,22:10,Condiciones meteo,Externo,Media,False,8,False,0.0
2603,30921,10,10,9,2023-09-20,2023,9,10:32,Averia mecanica,Vehiculo,Alta,True,36,True,843.67
2604,25260,19,5,5,2022-05-06,2022,5,13:54,Retencion trafico,Externo,Baja,False,5,False,21.84
2605,30394,29,15,10,2023-06-09,2023,6,23:30,Condiciones meteo,Externo,Media,False,6,False,0.0
2606,38326,23,23,5,2022-06-28,2022,6,08:51,Huelga parcial,Operacional,Alta,True,54,True,0.0
2607,44289,22,22,2,2022-01-13,2022,1,09:40,Huelga parcial,Operacional,Alta,True,140,True,0.0
2608,48465,40,26,9,2022-01-20,2022,1,19:53,Retencion trafico,Externo,Baja,False,17,False,20.56
2609,9290,9,23,3,2023-09-11,2023,9,09:01,Huelga parcial,Operacional,Alta,True,5,False,0.0
2610,26407,32,4,8,2023-09-19,2023,9,16:44,Fallo electrico,Vehiculo,Alta,True,63,True,1077.19
2611,28059,4,4,5,2023-03-04,2023,3,07:01,Averia mecanica,Vehiculo,Alta,True,68,True,2322.81
2612,22296,37,9,2,2023-10-31,2023,10,07:31,Condiciones meteo,Externo,Media,False,5,False,0.0
2613,22052,3,17,8,2022-09-04,2022,9,15:01,Retencion trafico,Externo,Baja,False,50,False,11.05
2614,44452,17,17,2,2024-05-19,2024,5,06:00,Fallo electrico,Vehiculo,Alta,True,70,True,1893.52
2615,12513,40,26,10,2023-01-20,2023,1,23:50,Pinchazo,Vehiculo,Media,True,10,True,201.19
2616,48576,25,25,8,2024-01-04,2024,1,12:06,Obras calzada,Externo,Media,False,33,False,0.0
2617,18776,3,17,1,2024-06-29,2024,6,16:03,Condiciones meteo,Externo,Media,False,35,False,0.0
2618,15715,8,8,6,2023-12-08,2023,12,08:36,Fallo electrico,Vehiculo,Alta,True,73,False,517.83
2619,7977,40,26,9,2022-06-12,2022,6,06:28,Retencion trafico,Externo,Baja,False,5,False,3.89
2620,33176,39,25,7,2022-08-29,2022,8,21:03,Fallo electrico,Vehiculo,Alta,True,24,True,1001.92
2621,47635,8,8,7,2022-03-23,2022,3,06:48,Fallo climatizacion,Vehiculo,Baja,False,25,False,240.29
2622,8345,30,2,9,2022-12-17,2022,12,13:00,Retencion trafico,Externo,Baja,False,6,False,35.88
2623,30590,15,15,1,2023-09-30,2023,9,22:50,Retencion trafico,Externo,Baja,False,9,False,37.78
2624,11898,13,27,2,2024-10-12,2024,10,19:41,Condiciones meteo,Externo,Media,False,5,False,0.0
2625,25496,3,17,4,2022-05-03,2022,5,11:50,Retencion trafico,Externo,Baja,False,8,False,24.26
2626,22322,21,7,1,2024-05-06,2024,5,18:40,Retencion trafico,Externo,Baja,False,32,False,49.05
2627,17680,41,13,9,2022-02-09,2022,2,11:50,Vandalismo,Seguridad,Media,False,5,False,427.58
2628,12470,39,11,2,2022-06-24,2022,6,17:22,Vandalismo,Seguridad,Media,False,5,False,557.35
2629,4658,39,11,7,2023-08-30,2023,8,08:25,Accidente leve,Seguridad,Alta,True,43,True,2129.52
2630,48394,11,11,2,2022-11-29,2022,11,07:33,Accidente leve,Seguridad,Alta,True,10,True,3410.66
2631,1688,9,9,3,2022-04-20,2022,4,09:23,Accidente grave,Seguridad,Critica,True,36,False,2235.14
2632,22182,7,7,7,2024-05-27,2024,5,10:40,Fallo electrico,Vehiculo,Alta,True,9,True,645.05
2633,12792,25,25,10,2024-09-05,2024,9,02:10,Condiciones meteo,Externo,Media,False,14,False,0.0
2634,8041,20,6,1,2023-03-23,2023,3,09:32,Pasajero enfermo,Servicio,Media,False,51,False,67.22
2635,31062,25,11,10,2023-09-14,2023,9,01:00,Retencion trafico,Externo,Baja,False,5,False,40.41
2636,35027,42,28,10,2024-04-04,2024,4,22:41,Fallo electrico,Vehiculo,Alta,True,24,True,1512.55
2637,14830,5,19,4,2024-12-13,2024,12,08:36,Retencion trafico,Externo,Baja,False,22,False,2.15
2638,38849,42,14,1,2023-06-12,2023,6,22:22,Fallo electrico,Vehiculo,Alta,True,50,False,1928.75
2639,20063,30,16,8,2024-07-31,2024,7,08:54,Fallo electrico,Vehiculo,Alta,True,10,True,1397.72
2640,28278,13,27,6,2024-04-29,2024,4,10:31,Pasajero enfermo,Servicio,Media,False,47,False,53.62
2641,34548,25,25,4,2024-07-18,2024,7,06:22,Pinchazo,Vehiculo,Media,True,32,True,259.98
2642,10905,28,14,5,2023-09-24,2023,9,07:58,Retencion trafico,Externo,Baja,False,25,False,12.71
2643,19221,28,14,2,2022-02-11,2022,2,15:01,Pinchazo,Vehiculo,Media,True,39,True,179.47
2644,24430,29,15,8,2022-05-30,2022,5,11:02,Retencion trafico,Externo,Baja,False,5,False,1.26
2645,47350,17,3,9,2023-07-29,2023,7,21:40,Condiciones meteo,Externo,Media,False,37,False,0.0
2646,18112,11,25,6,2022-06-02,2022,6,13:01,Fallo climatizacion,Vehiculo,Baja,False,61,False,223.3
2647,3542,15,15,1,2024-07-15,2024,7,06:30,Condiciones meteo,Externo,Media,False,5,False,0.0
2648,25563,28,28,2,2024-02-29,2024,2,18:06,Accidente leve,Seguridad,Alta,True,16,True,1295.24
2649,6760,41,13,10,2024-01-30,2024,1,22:01,Fallo climatizacion,Vehiculo,Baja,False,19,False,106.5
2650,33830,21,7,5,2023-09-06,2023,9,09:34,Obras calzada,Externo,Media,False,5,False,0.0
2651,21276,25,25,5,2024-05-11,2024,5,10:52,Accidente leve,Seguridad,Alta,True,26,True,1352.65
2652,38233,14,14,4,2024-07-03,2024,7,09:31,Fallo electrico,Vehiculo,Alta,True,21,False,1776.98
2653,14351,30,16,3,2024-04-03,2024,4,17:40,Retencion trafico,Externo,Baja,False,49,False,49.6
2654,1227,10,24,2,2023-04-12,2023,4,19:07,Pasajero enfermo,Servicio,Media,False,5,False,54.05
2655,9160,5,5,2,2022-11-15,2022,11,14:30,Obras calzada,Externo,Media,False,23,False,0.0
2656,25666,5,19,6,2022-02-26,2022,2,06:45,Condiciones meteo,Externo,Media,False,22,False,0.0
2657,20545,8,22,8,2023-11-14,2023,11,14:24,Huelga parcial,Operacional,Alta,True,144,True,0.0
2658,4120,5,5,6,2022-01-06,2022,1,12:20,Pasajero enfermo,Servicio,Media,False,27,False,30.25
2659,278,27,27,3,2022-06-15,2022,6,14:00,Averia mecanica,Vehiculo,Alta,True,16,False,2578.13
2660,19037,12,26,6,2022-10-11,2022,10,11:55,Accidente leve,Seguridad,Alta,True,32,True,2951.42
2661,20047,14,28,3,2023-01-28,2023,1,09:44,Pinchazo,Vehiculo,Media,True,5,True,191.82
2662,38649,10,10,8,2023-12-20,2023,12,16:25,Fallo climatizacion,Vehiculo,Baja,False,5,False,82.07
2663,37313,18,18,7,2024-10-02,2024,10,20:54,Fallo climatizacion,Vehiculo,Baja,False,8,False,277.16
2664,854,15,15,4,2023-08-30,2023,8,17:45,Pasajero enfermo,Servicio,Media,False,5,False,86.74
2665,43087,38,24,5,2023-03-10,2023,3,10:42,Pasajero enfermo,Servicio,Media,False,6,False,82.21
2666,46494,1,15,10,2023-04-26,2023,4,04:58,Accidente leve,Seguridad,Alta,True,33,True,2205.28
2667,19536,7,21,10,2024-01-13,2024,1,22:24,Condiciones meteo,Externo,Media,False,18,False,0.0
2668,16464,1,1,8,2023-04-30,2023,4,07:45,Obras calzada,Externo,Media,False,44,False,0.0
2669,36747,40,12,5,2024-04-29,2024,4,07:45,Averia mecanica,Vehiculo,Alta,True,19,True,586.14
2670,29861,42,14,4,2023-07-31,2023,7,10:50,Fallo climatizacion,Vehiculo,Baja,False,8,False,79.44
2671,885,4,18,6,2022-02-27,2022,2,09:10,Fallo electrico,Vehiculo,Alta,True,41,True,696.72
2672,47843,6,20,6,2023-08-21,2023,8,13:20,Pasajero enfermo,Servicio,Media,False,32,False,63.04
2673,21462,1,15,7,2022-03-10,2022,3,10:30,Accidente leve,Seguridad,Alta,True,22,False,2072.96
2674,9404,39,25,6,2023-10-31,2023,10,10:54,Huelga parcial,Operacional,Alta,True,5,True,0.0
2675,33416,27,13,7,2023-02-21,2023,2,08:27,Averia mecanica,Vehiculo,Alta,True,11,True,1999.04
2676,40744,5,5,6,2022-03-19,2022,3,19:29,Accidente grave,Seguridad,Critica,True,94,False,6668.78
2677,23977,38,10,3,2024-03-29,2024,3,15:11,Accidente grave,Seguridad,Critica,True,116,False,14085.22
2678,28140,1,1,1,2022-03-27,2022,3,10:22,Obras calzada,Externo,Media,False,17,False,0.0
2679,46079,6,20,3,2023-05-25,2023,5,20:34,Fallo electrico,Vehiculo,Alta,True,5,True,1279.75
2680,20718,13,27,2,2022-02-08,2022,2,18:36,Accidente grave,Seguridad,Critica,True,123,True,7007.27
2681,27648,13,13,6,2024-03-09,2024,3,10:01,Obras calzada,Externo,Media,False,13,False,0.0
2682,29971,26,12,6,2024-05-24,2024,5,17:30,Accidente grave,Seguridad,Critica,True,5,True,6664.82
2683,24243,10,24,5,2022-06-25,2022,6,20:53,Fallo climatizacion,Vehiculo,Baja,False,5,False,107.7
2684,3036,13,13,8,2022-06-30,2022,6,07:36,Fallo climatizacion,Vehiculo,Baja,False,46,False,135.03
2685,6977,6,6,4,2024-08-25,2024,8,07:02,Retencion trafico,Externo,Baja,False,5,False,46.9
2686,31766,15,15,1,2024-04-10,2024,4,19:04,Vandalismo,Seguridad,Media,False,41,False,589.09
2687,23702,15,15,7,2023-06-30,2023,6,08:02,Condiciones meteo,Externo,Media,False,15,False,0.0
2688,22078,29,15,10,2024-06-16,2024,6,22:32,Pinchazo,Vehiculo,Media,True,31,True,276.31
2689,19236,1,1,2,2024-11-23,2024,11,08:06,Averia mecanica,Vehiculo,Alta,True,61,True,605.08
2690,19893,28,14,9,2024-01-02,2024,1,15:20,Vandalismo,Seguridad,Media,False,5,False,537.22
2691,36415,2,16,7,2024-02-14,2024,2,10:57,Accidente grave,Seguridad,Critica,True,47,True,6080.83
2692,43916,27,13,7,2022-05-27,2022,5,11:13,Averia mecanica,Vehiculo,Alta,True,13,True,2157.97
2693,14698,41,27,8,2024-02-29,2024,2,11:24,Fallo electrico,Vehiculo,Alta,True,52,True,1361.11
2694,28276,11,25,8,2022-09-18,2022,9,17:10,Obras calzada,Externo,Media,False,5,False,0.0
2695,49862,9,23,3,2023-10-13,2023,10,17:13,Pinchazo,Vehiculo,Media,True,13,True,365.48
2696,49925,30,2,8,2022-10-11,2022,10,13:52,Accidente leve,Seguridad,Alta,True,89,True,2596.41
2697,49960,23,9,8,2023-11-24,2023,11,13:44,Vandalismo,Seguridad,Media,False,13,False,431.54
2698,10093,14,14,10,2022-10-31,2022,10,22:14,Accidente grave,Seguridad,Critica,True,5,True,10916.86
2699,47577,34,6,3,2024-01-06,2024,1,22:53,Fallo climatizacion,Vehiculo,Baja,False,43,False,154.5
2700,34859,42,28,10,2023-08-27,2023,8,23:50,Accidente grave,Seguridad,Critica,True,64,False,12534.55
2701,12806,39,11,3,2022-12-05,2022,12,07:54,Vandalismo,Seguridad,Media,False,20,False,701.8
2702,12423,34,20,10,2022-03-17,2022,3,23:55,Averia mecanica,Vehiculo,Alta,True,68,False,1116.88
2703,28729,2,2,5,2023-12-01,2023,12,21:31,Pasajero enfermo,Servicio,Media,False,11,False,20.75
2704,41924,9,9,6,2024-01-09,2024,1,06:48,Condiciones meteo,Externo,Media,False,5,False,0.0
2705,28237,14,14,4,2023-02-27,2023,2,08:54,Condiciones meteo,Externo,Media,False,15,False,0.0
2706,23311,2,16,1,2022-03-13,2022,3,12:45,Accidente leve,Seguridad,Alta,True,34,True,1999.03
2707,27812,9,9,3,2024-02-05,2024,2,08:35,Condiciones meteo,Externo,Media,False,13,False,0.0
2708,14712,13,13,10,2023-04-24,2023,4,00:01,Accidente grave,Seguridad,Critica,True,84,True,5034.6
2709,18795,22,8,8,2023-09-24,2023,9,06:33,Averia mecanica,Vehiculo,Alta,True,15,False,308.82
2710,6889,2,2,7,2023-12-12,2023,12,16:14,Accidente grave,Seguridad,Critica,True,176,False,6597.37
2711,772,17,17,8,2023-02-05,2023,2,08:33,Vandalismo,Seguridad,Media,False,53,False,511.74
2712,2768,39,25,5,2022-12-10,2022,12,12:50,Condiciones meteo,Externo,Media,False,13,False,0.0
2713,33763,38,24,6,2023-10-14,2023,10,08:27,Accidente grave,Seguridad,Critica,True,61,True,8888.76
2714,43247,30,16,4,2023-02-05,2023,2,19:31,Pinchazo,Vehiculo,Media,True,7,True,288.26
2715,32833,32,18,4,2024-07-05,2024,7,16:15,Accidente leve,Seguridad,Alta,True,24,True,3504.57
2716,13063,2,16,6,2023-12-22,2023,12,18:36,Condiciones meteo,Externo,Media,False,13,False,0.0
2717,44157,16,2,8,2024-05-30,2024,5,15:30,Accidente leve,Seguridad,Alta,True,98,False,3273.66
2718,34737,4,18,9,2024-11-04,2024,11,10:24,Retencion trafico,Externo,Baja,False,38,False,37.13
2719,24514,29,15,3,2022-12-11,2022,12,19:50,Pinchazo,Vehiculo,Media,True,22,False,234.38
