viaje_id,linea_id,vehiculo_id,conductor_id,parada_origen_id,parada_destino_id,fecha,anno,mes,dia_semana,es_festivo,franja_horaria,hora_salida_prog,hora_salida_real,hora_llegada_real,retraso_salida_min,duracion_real_min,pasajeros_subidos,ocupacion_pct,km_programados,km_recorridos,viaje_completado,consumo,tarifa_predominante_id
20843,3,12,12,6,80,2022-08-26,2022,8,Friday,False,Tarde punta,18:30,18:30,19:13,0,43,80.0,0.625,9.7,9.7,True,3.99,1
20844,10,13,13,10,105,2023-09-27,2023,9,Wednesday,False,Noche,22:30,22:37,23:42,7,65,101.0,0.561,15.0,15.0,True,4.55,4
20845,8,14,14,35,90,2023-01-17,2023,1,Tuesday,False,Tarde punta,17:20,17:24,18:30,4,66,31.0,0.248,12.6,12.6,True,,2
20846,5,15,15,8,107,2022-03-17,2022,3,Thursday,False,Noche,21:40,21:40,22:13,0,33,43.0,0.336,7.3,7.3,True,2.32,2
20847,6,16,16,31,96,2022-01-24,2022,1,Monday,False,Valle manana,12:10,12:11,13:57,1,106,79.0,0.617,23.5,23.5,True,7.96,9
20848,5,17,17,7,78,2024-12-15,2024,12,Sunday,True,Valle manana,12:40,12:41,13:10,1,29,13.0,0.102,7.3,7.3,True,2.64,1
20849,9,18,18,14,54,2022-09-08,2022,9,Thursday,False,Manana punta,07:30,07:47,09:20,17,93,97.0,0.746,19.8,19.8,True,7.63,7
20850,8,19,19,8,106,2024-01-25,2024,1,Thursday,False,Tarde,14:50,14:50,15:34,0,44,39.0,0.3,12.6,12.6,True,5.2,4
20851,4,20,20,32,83,2022-05-31,2022,5,Tuesday,False,Tarde punta,17:00,17:00,18:13,0,73,70.0,0.56,14.1,14.1,True,4.72,1
20852,10,21,21,2,116,2022-09-14,2022,9,Wednesday,False,Noche,22:10,22:12,23:05,2,53,120.0,0.649,15.0,15.0,True,5.49,2
20853,6,22,22,18,73,2022-09-29,2022,9,Thursday,False,Tarde punta,17:00,17:07,19:07,7,120,82.0,0.631,23.5,23.5,True,32.71,3
20854,6,23,23,7,85,2023-02-23,2023,2,Thursday,False,Manana punta,07:00,07:00,08:25,0,85,76.0,0.585,23.5,23.5,True,26.18,3
20855,6,24,24,1,76,2023-02-03,2023,2,Friday,False,Valle manana,12:40,12:41,14:23,1,102,81.0,0.648,23.5,23.5,True,29.29,3
20856,3,25,25,28,115,2024-06-06,2024,6,Thursday,False,Valle manana,09:50,09:50,10:35,0,45,51.0,0.398,9.7,9.7,True,2.38,5
20857,7,26,26,9,104,2024-02-23,2024,2,Friday,False,Tarde punta,20:00,20:03,20:50,3,47,98.0,0.766,8.9,8.9,True,2.15,1
20858,9,27,27,36,46,2023-01-05,2023,1,Thursday,False,Manana punta,08:00,08:06,09:20,6,74,114.0,0.891,19.8,19.8,True,6.16,3
20859,8,28,28,11,51,2024-03-05,2024,3,Tuesday,False,Manana punta,07:00,07:08,08:13,8,65,153.0,0.85,12.6,12.6,True,5.47,2
20860,8,29,1,1,46,2023-01-22,2023,1,Sunday,True,Valle manana,13:40,13:40,14:45,0,65,52.0,0.416,12.6,12.6,True,,2
20861,5,30,2,24,78,2022-05-04,2022,5,Wednesday,False,Valle manana,10:50,10:50,11:25,0,35,52.0,0.406,7.3,7.3,True,2.26,4
20862,6,31,3,34,45,2023-11-25,2023,11,Saturday,True,Tarde,16:00,16:01,17:35,1,94,40.0,0.312,23.5,23.5,True,7.08,8
20863,1,32,4,15,46,2023-04-16,2023,4,Sunday,True,Valle manana,10:10,10:13,11:34,3,81,55.0,0.43,18.4,18.4,True,8.04,2
20864,9,33,5,3,75,2023-01-14,2023,1,Saturday,True,Tarde,15:50,15:50,17:21,0,91,61.0,0.469,19.8,19.8,True,7.0,3
20865,1,34,6,15,68,2023-01-08,2023,1,Sunday,True,Noche,21:00,21:01,22:19,1,78,83.0,0.638,18.4,18.4,True,6.11,5
20866,10,35,7,21,59,2023-11-30,2023,11,Thursday,False,Noche,23:40,23:43,01:02,3,79,14.0,0.112,15.0,15.0,True,5.94,4
20867,2,36,8,12,118,2024-05-22,2024,5,Wednesday,False,Tarde punta,20:40,20:44,21:25,4,41,106.0,0.573,11.2,11.2,True,4.34,5
20868,6,37,9,31,48,2023-05-21,2023,5,Sunday,True,Valle manana,13:10,13:13,14:45,3,92,49.0,0.377,23.5,23.5,True,25.31,3
20869,1,38,10,16,107,2022-04-22,2022,4,Friday,False,Tarde punta,18:20,18:25,20:00,5,95,107.0,0.823,18.4,18.4,True,23.87,2
20870,4,39,11,12,47,2023-08-04,2023,8,Friday,False,Tarde punta,19:50,19:53,20:47,3,54,119.0,0.952,14.1,14.1,True,16.76,3
20871,9,40,12,19,112,2022-08-29,2022,8,Monday,False,Tarde,15:10,15:12,16:54,2,102,15.0,0.117,19.8,19.8,True,4.3,5
20872,9,41,13,40,115,2024-09-15,2024,9,Sunday,True,Valle manana,10:30,10:31,12:04,1,93,47.0,0.367,19.8,19.8,True,5.38,4
20873,3,42,14,6,117,2023-09-24,2023,9,Sunday,True,Tarde,14:30,14:30,15:14,0,44,50.0,0.391,9.7,9.7,True,3.44,2
20874,4,1,15,31,101,2024-09-25,2024,9,Wednesday,False,Tarde,14:10,14:10,14:59,0,49,80.0,0.625,14.1,14.1,True,6.12,3
20875,5,2,16,20,51,2024-07-31,2024,7,Wednesday,False,Valle manana,12:30,12:30,13:01,0,31,13.0,0.102,7.3,7.3,True,2.78,9
20876,9,3,17,30,82,2023-08-25,2023,8,Friday,False,Manana punta,06:50,06:55,08:08,5,73,105.0,0.808,19.8,19.8,True,6.39,2
20877,2,4,18,7,49,2023-07-11,2023,7,Tuesday,False,Tarde punta,20:00,20:08,21:04,8,56,89.0,0.685,11.2,11.2,True,4.01,9
20878,1,5,19,40,119,2023-09-04,2023,9,Monday,False,Manana punta,07:00,07:05,08:24,5,79,107.0,0.856,18.4,18.4,True,6.06,2
20879,1,6,20,19,43,2022-10-21,2022,10,Friday,False,Valle manana,10:20,10:25,11:30,5,65,38.0,0.205,18.4,18.4,True,7.07,1
20880,8,7,21,40,95,2023-04-20,2023,4,Thursday,False,Tarde punta,20:00,20:03,21:03,3,60,114.0,0.877,12.6,12.6,True,15.35,2
20881,9,8,22,38,66,2024-04-24,2024,4,Wednesday,False,Valle manana,12:50,12:52,14:08,2,76,82.0,0.631,19.8,19.8,True,25.64,1
20882,10,9,23,15,119,2023-08-22,2023,8,Tuesday,False,Madrugada,03:30,03:30,04:38,0,68,19.0,0.152,15.0,15.0,True,15.67,2
20883,6,10,24,34,104,2022-10-06,2022,10,Thursday,False,Valle manana,10:10,10:10,12:15,0,125,18.0,0.141,23.5,23.5,True,5.31,3
20884,5,11,25,21,86,2024-08-20,2024,8,Tuesday,False,Tarde punta,20:30,20:30,20:58,0,28,78.0,0.609,7.3,7.3,True,1.85,4
20885,5,12,26,1,57,2024-07-13,2024,7,Saturday,True,Noche,22:00,22:10,22:43,10,33,20.0,0.156,7.3,7.3,True,2.43,3
20886,1,13,27,37,102,2024-10-09,2024,10,Wednesday,False,Manana punta,06:50,06:55,08:13,5,78,150.0,0.833,18.4,18.4,True,6.19,4
20887,6,14,28,38,81,2022-12-16,2022,12,Friday,False,Tarde,14:50,14:53,16:38,3,105,36.0,0.288,23.5,23.5,True,25.16,1
20888,6,15,1,32,92,2023-12-14,2023,12,Thursday,False,Tarde punta,20:20,20:22,22:21,2,119,82.0,0.641,23.5,23.5,True,9.84,2
20889,5,16,2,20,53,2022-09-17,2022,9,Saturday,True,Manana punta,07:00,07:10,07:49,10,39,80.0,0.625,7.3,7.3,True,2.23,2
20890,8,17,3,24,111,2024-11-22,2024,11,Friday,False,Tarde punta,20:00,20:06,21:02,6,56,114.0,0.891,12.6,12.6,True,3.89,7
20891,9,18,4,20,111,2023-08-01,2023,8,Tuesday,False,Noche,21:10,21:10,22:48,0,98,75.0,0.577,19.8,19.8,True,6.47,3
20892,5,19,5,26,52,2023-04-10,2023,4,Monday,False,Valle manana,13:20,13:32,14:00,12,28,45.0,0.346,7.3,7.3,True,2.84,4
20893,1,20,6,7,98,2023-09-17,2023,9,Sunday,True,Manana punta,07:00,07:05,08:20,5,75,72.0,0.576,18.4,18.4,True,6.99,3
20894,10,21,7,26,57,2023-02-11,2023,2,Saturday,True,Madrugada,01:00,01:00,02:05,0,65,77.0,0.416,15.0,15.0,True,5.17,2
20895,3,22,8,32,44,2024-02-24,2024,2,Saturday,True,Tarde punta,17:00,17:06,17:54,6,48,104.0,0.8,9.7,9.7,True,12.24,3
20896,9,23,9,12,50,2024-10-24,2024,10,Thursday,False,Valle manana,12:20,12:21,13:58,1,97,53.0,0.408,19.8,19.8,True,21.77,2
20897,4,24,10,2,48,2023-02-15,2023,2,Wednesday,False,Tarde punta,18:10,18:14,19:26,4,72,103.0,0.824,14.1,14.1,True,17.03,5
20898,9,25,11,9,117,2023-09-05,2023,9,Tuesday,False,Valle manana,11:30,11:30,13:14,0,104,19.0,0.148,19.8,19.8,True,3.81,9
20899,7,26,12,23,85,2024-04-16,2024,4,Tuesday,False,Tarde punta,18:00,18:00,18:32,0,32,94.0,0.734,8.9,8.9,True,2.38,3
20900,2,27,13,19,104,2023-04-30,2023,4,Sunday,True,Tarde punta,18:20,18:29,19:22,9,53,89.0,0.695,11.2,11.2,True,4.07,2
20901,4,28,14,19,66,2024-04-30,2024,4,Tuesday,False,Valle manana,13:20,13:21,14:17,1,56,45.0,0.25,14.1,14.1,True,4.94,3
20902,7,29,15,35,113,2024-07-29,2024,7,Monday,False,Tarde,14:00,14:00,14:44,0,44,76.0,0.608,8.9,8.9,True,11.48,2
20903,3,30,16,26,79,2024-04-20,2024,4,Saturday,True,Manana punta,07:00,07:04,07:42,4,38,121.0,0.945,9.7,9.7,True,3.82,5
20904,8,31,17,16,117,2023-11-07,2023,11,Tuesday,False,Tarde punta,19:10,19:11,20:07,1,56,81.0,0.633,12.6,12.6,True,5.45,5
20905,7,32,18,32,78,2023-07-06,2023,7,Thursday,False,Manana punta,06:20,06:32,07:10,12,38,20.0,0.156,8.9,8.9,True,3.09,3
20906,2,33,19,22,43,2023-12-18,2023,12,Monday,False,Tarde punta,19:00,19:08,19:52,8,44,96.0,0.738,11.2,11.2,True,4.64,4
20907,8,34,20,33,76,2024-03-23,2024,3,Saturday,True,Valle manana,09:40,09:42,10:48,2,66,22.0,0.169,12.6,12.6,True,5.37,6
20908,10,35,21,25,42,2024-11-09,2024,11,Saturday,True,Madrugada,03:00,03:00,03:52,0,52,24.0,0.192,15.0,15.0,True,4.77,9
20909,10,36,22,23,93,2022-04-20,2022,4,Wednesday,False,Madrugada,05:40,05:40,06:51,0,71,27.0,0.146,15.0,15.0,True,5.34,1
20910,6,37,23,27,114,2023-12-14,2023,12,Thursday,False,Tarde punta,18:20,18:21,19:49,1,88,84.0,0.646,23.5,23.5,True,25.5,9
20911,5,38,24,26,46,2022-12-03,2022,12,Saturday,True,Valle manana,12:40,12:40,13:12,0,32,7.0,0.054,7.3,7.3,True,10.21,3
20912,5,39,25,5,92,2024-11-25,2024,11,Monday,False,Manana punta,07:50,08:01,08:39,11,38,55.0,0.44,7.3,7.3,True,8.96,3
20913,9,40,26,22,88,2023-09-17,2023,9,Sunday,True,Tarde,15:10,15:13,16:24,3,71,40.0,0.312,19.8,19.8,True,4.19,3
20914,4,41,27,11,119,2023-05-17,2023,5,Wednesday,False,Valle manana,11:50,11:50,12:45,0,55,39.0,0.305,14.1,14.1,True,3.17,3
20915,3,42,28,30,85,2022-10-23,2022,10,Sunday,True,Valle manana,09:40,09:45,10:21,5,36,46.0,0.359,9.7,9.7,True,3.93,2
20916,6,1,1,21,95,2022-07-27,2022,7,Wednesday,False,Tarde,16:40,16:40,18:28,0,108,37.0,0.289,23.5,23.5,True,8.54,2
20917,7,2,2,18,66,2022-03-27,2022,3,Sunday,True,Tarde punta,17:00,17:00,17:36,0,36,111.0,0.867,8.9,8.9,True,3.7,3
20918,5,3,3,23,78,2022-02-09,2022,2,Wednesday,False,Tarde punta,17:00,17:02,17:30,2,28,108.0,0.831,7.3,7.3,True,2.49,3
20919,10,4,4,16,59,2022-09-18,2022,9,Sunday,True,Noche,22:40,22:40,23:39,0,59,14.0,0.108,15.0,15.0,True,6.29,3
20920,6,5,5,22,86,2023-01-07,2023,1,Saturday,True,Valle manana,09:10,09:11,11:19,1,128,71.0,0.568,23.5,23.5,True,10.28,3
20921,10,6,6,16,70,2024-12-24,2024,12,Tuesday,False,Madrugada,00:20,00:22,01:23,2,61,31.0,0.168,15.0,15.0,True,5.8,3
20922,9,7,7,4,79,2024-03-13,2024,3,Wednesday,False,Tarde,15:30,15:30,16:55,0,85,34.0,0.262,19.8,19.8,True,24.75,3
20923,10,8,8,36,50,2024-01-25,2024,1,Thursday,False,Madrugada,01:40,01:40,02:46,0,66,12.0,0.092,15.0,15.0,True,17.34,3
20924,4,9,9,6,115,2022-09-25,2022,9,Sunday,True,Tarde punta,17:30,17:34,18:27,4,53,57.0,0.456,14.1,14.1,True,15.41,3
20925,3,10,10,39,77,2022-07-28,2022,7,Thursday,False,Tarde punta,19:10,19:13,19:49,3,36,123.0,0.961,9.7,9.7,True,2.62,2
20926,3,11,11,24,106,2023-08-31,2023,8,Thursday,False,Tarde,15:50,15:52,16:37,2,45,27.0,0.211,9.7,9.7,True,1.87,3
20927,4,12,12,29,96,2022-12-01,2022,12,Thursday,False,Valle manana,11:10,11:10,12:11,0,61,23.0,0.18,14.1,14.1,True,5.71,6
20928,3,13,13,14,44,2023-03-14,2023,3,Tuesday,False,Valle manana,11:40,11:41,12:20,1,39,80.0,0.444,9.7,9.7,True,3.62,5
20929,10,14,14,35,76,2022-01-30,2022,1,Sunday,True,Madrugada,04:30,04:30,05:49,0,79,53.0,0.424,15.0,15.0,True,19.32,5
20930,8,15,15,16,92,2024-05-01,2024,5,Wednesday,False,Tarde punta,19:40,19:54,20:41,14,47,91.0,0.711,12.6,12.6,True,5.4,2
20931,5,16,16,4,92,2022-03-09,2022,3,Wednesday,False,Manana punta,06:10,06:24,06:56,14,32,104.0,0.812,7.3,7.3,True,2.97,1
20932,1,17,17,19,86,2022-09-23,2022,9,Friday,False,Tarde,16:50,16:51,18:02,1,71,20.0,0.156,18.4,18.4,True,8.05,3
20933,5,18,18,1,96,2024-12-28,2024,12,Saturday,True,Manana punta,06:30,06:30,06:59,0,29,114.0,0.877,7.3,7.3,True,2.71,5
20934,2,19,19,24,65,2023-11-07,2023,11,Tuesday,False,Noche,21:40,21:41,22:38,1,57,20.0,0.154,11.2,11.2,True,4.75,1
20935,10,20,20,25,53,2022-11-02,2022,11,Wednesday,False,Madrugada,04:10,04:08,05:03,-2,55,55.0,0.44,15.0,15.0,True,5.31,9
20936,10,21,21,40,87,2024-12-30,2024,12,Monday,False,Madrugada,05:50,05:53,06:51,3,58,98.0,0.53,15.0,15.0,True,6.58,4
20937,3,22,22,12,109,2024-08-12,2024,8,Monday,False,Tarde,14:10,14:15,15:01,5,46,23.0,0.177,9.7,9.7,True,11.48,5
20938,5,23,23,26,90,2024-05-10,2024,5,Friday,False,Tarde punta,19:30,20:01,20:35,31,34,54.0,0.415,7.3,7.3,True,8.26,9
20939,5,24,24,17,48,2023-04-19,2023,4,Wednesday,False,Tarde,15:40,15:45,16:12,5,27,41.0,0.328,7.3,7.3,True,8.94,2
20940,5,25,25,1,103,2022-09-23,2022,9,Friday,False,Tarde punta,19:00,19:02,19:34,2,32,63.0,0.492,7.3,7.3,True,1.37,2
20941,7,26,26,33,41,2022-09-17,2022,9,Saturday,True,Valle manana,11:10,11:13,11:45,3,32,58.0,0.453,8.9,8.9,True,1.74,3
20942,5,27,27,14,103,2023-12-19,2023,12,Tuesday,False,Tarde punta,20:50,20:52,21:32,2,40,56.0,0.438,7.3,7.3,True,3.15,2
20943,3,28,28,40,49,2024-01-22,2024,1,Monday,False,Tarde punta,20:40,20:44,21:21,4,37,129.0,0.717,9.7,9.7,True,3.48,4
20944,7,29,1,34,43,2024-11-11,2024,11,Monday,False,Manana punta,08:00,08:14,09:01,14,47,69.0,0.552,8.9,6.96,False,,3
20945,5,30,2,18,65,2023-07-16,2023,7,Sunday,True,Tarde,16:30,16:30,16:57,0,27,81.0,0.633,7.3,7.3,True,3.09,2
20946,10,31,3,37,120,2024-06-15,2024,6,Saturday,True,Noche,23:00,23:05,00:22,5,77,61.0,0.477,15.0,15.0,True,5.25,3
20947,7,32,4,7,64,2022-04-27,2022,4,Wednesday,False,Tarde punta,19:00,19:11,19:42,11,31,108.0,0.844,8.9,8.9,True,3.88,4
20948,1,33,5,3,71,2024-11-21,2024,11,Thursday,False,Valle manana,13:20,13:23,15:03,3,100,39.0,0.3,18.4,18.4,True,7.41,3
20949,4,34,6,8,108,2024-07-21,2024,7,Sunday,True,Tarde punta,17:50,17:51,18:55,1,64,93.0,0.715,14.1,14.1,True,5.51,2
20950,4,35,7,28,74,2022-11-12,2022,11,Saturday,True,Manana punta,08:00,08:12,09:26,12,74,107.0,0.856,14.1,14.1,True,5.28,2
20951,8,36,8,32,80,2022-06-23,2022,6,Thursday,False,Noche,21:00,21:02,22:03,2,61,26.0,0.141,12.6,12.6,True,5.43,1
20952,10,37,9,33,46,2023-02-17,2023,2,Friday,False,Noche,22:00,22:01,23:10,1,69,14.0,0.108,15.0,15.0,True,15.19,3
20953,5,38,10,23,75,2024-04-18,2024,4,Thursday,False,Manana punta,06:10,06:13,06:42,3,29,118.0,0.908,7.3,7.3,True,9.87,5
20954,7,39,11,8,53,2024-05-12,2024,5,Sunday,True,Valle manana,13:00,13:00,13:31,0,31,1.0,0.008,8.9,8.9,True,10.52,1
20955,10,40,12,30,46,2024-06-15,2024,6,Saturday,True,Noche,22:30,22:30,23:49,0,79,38.0,0.297,15.0,15.0,True,4.08,3
20956,7,41,13,4,74,2022-04-21,2022,4,Thursday,False,Noche,22:40,22:41,23:14,1,33,32.0,0.25,8.9,8.9,True,2.17,3
20957,3,42,14,20,104,2024-10-17,2024,10,Thursday,False,Tarde punta,19:50,19:52,20:36,2,44,81.0,0.633,9.7,9.7,True,4.21,4
20958,5,1,15,39,98,2024-07-24,2024,7,Wednesday,False,Tarde punta,20:00,20:00,20:28,0,28,95.0,0.742,7.3,7.3,True,2.64,2
20959,7,2,16,12,72,2022-05-06,2022,5,Friday,False,Valle manana,11:40,11:46,12:18,6,32,28.0,0.219,8.9,8.9,True,2.7,2
20960,5,3,17,21,50,2024-05-23,2024,5,Thursday,False,Tarde punta,17:50,18:04,18:38,14,34,81.0,0.623,7.3,7.3,True,3.03,3
20961,9,4,18,8,43,2023-04-18,2023,4,Tuesday,False,Tarde,14:30,14:34,16:17,4,103,10.0,0.077,19.8,19.8,True,7.37,9
20962,6,5,19,39,49,2023-12-31,2023,12,Sunday,True,Tarde punta,19:50,20:04,22:03,14,119,92.0,0.736,23.5,23.5,True,8.99,2
20963,8,6,20,1,103,2024-05-25,2024,5,Saturday,True,Tarde,15:50,15:50,16:55,0,65,27.0,0.146,12.6,12.6,True,4.3,2
20964,9,7,21,17,43,2022-07-09,2022,7,Saturday,True,Tarde punta,18:10,18:17,19:37,7,80,89.0,0.685,19.8,19.8,True,22.58,1
20965,4,8,22,9,67,2022-02-11,2022,2,Friday,False,Noche,21:50,22:03,23:15,13,72,51.0,0.392,14.1,14.1,True,14.52,2
20966,8,9,23,4,49,2024-12-27,2024,12,Friday,False,Tarde,14:40,14:42,15:42,2,60,22.0,0.176,12.6,12.6,True,13.32,8
20967,9,10,24,32,58,2024-03-15,2024,3,Friday,False,Valle manana,12:10,12:11,13:51,1,100,44.0,0.344,19.8,19.8,True,3.83,3
20968,1,11,25,26,47,2023-01-05,2023,1,Thursday,False,Tarde punta,19:50,19:52,21:11,2,79,49.0,0.383,18.4,18.4,True,4.12,9
20969,2,12,26,36,82,2024-06-17,2024,6,Monday,False,Tarde punta,18:00,18:07,19:07,7,60,112.0,0.875,11.2,11.2,True,4.17,2
20970,5,13,27,24,104,2024-05-13,2024,5,Monday,False,Tarde punta,20:00,20:11,20:45,11,34,107.0,0.594,7.3,7.3,True,3.13,1
20971,1,14,28,31,93,2023-12-20,2023,12,Wednesday,False,Valle manana,13:00,13:01,14:13,1,72,10.0,0.08,18.4,18.4,True,20.07,1
20972,5,15,1,3,103,2022-11-20,2022,11,Sunday,True,Tarde punta,20:50,20:50,21:21,0,31,99.0,0.773,7.3,7.3,True,2.64,2
20973,3,16,2,20,77,2024-02-01,2024,2,Thursday,False,Tarde punta,19:10,19:13,20:02,3,49,97.0,0.758,9.7,9.7,True,4.0,3
20974,4,17,3,25,119,2023-12-10,2023,12,Sunday,True,Valle manana,09:00,09:10,10:09,10,59,51.0,0.398,14.1,14.1,True,5.52,1
20975,7,18,4,34,77,2022-05-17,2022,5,Tuesday,False,Tarde,16:40,16:43,17:17,3,34,29.0,0.223,8.9,8.9,True,3.7,2
20976,5,19,5,17,114,2022-09-02,2022,9,Friday,False,Noche,22:20,22:25,22:50,5,25,2.0,0.015,7.3,7.3,True,3.02,7
20977,8,20,6,40,91,2024-07-18,2024,7,Thursday,False,Tarde punta,20:20,20:37,21:46,17,69,90.0,0.72,12.6,12.6,True,4.75,5
20978,5,21,7,27,99,2023-06-24,2023,6,Saturday,True,Tarde punta,19:20,19:29,19:56,9,27,138.0,0.746,7.3,7.3,True,2.77,3
20979,10,22,8,24,46,2024-11-09,2024,11,Saturday,True,Noche,23:50,23:50,00:59,0,69,51.0,0.392,15.0,15.0,True,19.84,3
20980,7,23,9,22,62,2024-03-13,2024,3,Wednesday,False,Valle manana,13:20,13:20,13:52,0,32,26.0,0.2,8.9,8.9,True,10.48,1
20981,3,24,10,31,75,2022-10-08,2022,10,Saturday,True,Tarde,16:40,16:44,17:22,4,38,22.0,0.176,9.7,9.7,True,10.44,2
20982,3,25,11,20,62,2023-07-13,2023,7,Thursday,False,Tarde punta,17:20,17:24,18:16,4,52,81.0,0.633,9.7,9.7,True,2.44,3
20983,5,26,12,39,45,2024-08-17,2024,8,Saturday,True,Tarde punta,19:40,19:42,20:10,2,28,70.0,0.547,7.3,7.3,True,1.41,3
20984,5,27,13,30,96,2022-01-03,2022,1,Monday,False,Valle manana,10:20,10:21,10:53,1,32,24.0,0.188,7.3,7.3,True,2.42,2
20985,2,28,14,14,50,2023-12-28,2023,12,Thursday,False,Tarde punta,20:10,20:11,21:06,1,55,100.0,0.556,11.2,11.2,True,4.4,9
20986,10,29,15,19,112,2024-01-15,2024,1,Monday,False,Noche,22:20,22:26,23:46,6,80,17.0,0.136,15.0,15.0,True,16.04,3
20987,4,30,16,13,85,2024-07-12,2024,7,Friday,False,Valle manana,13:10,13:21,14:29,11,68,99.0,0.773,14.1,14.1,True,6.19,6
20988,7,31,17,3,83,2022-04-02,2022,4,Saturday,True,Tarde,14:30,14:32,15:20,2,48,66.0,0.516,8.9,8.9,True,2.75,4
20989,4,32,18,24,48,2024-11-14,2024,11,Thursday,False,Valle manana,12:00,12:05,13:21,5,76,33.0,0.258,14.1,14.1,True,5.26,1
20990,5,33,19,18,88,2024-02-04,2024,2,Sunday,True,Valle manana,13:50,13:50,14:29,0,39,9.0,0.069,7.3,7.3,True,2.45,1
20991,8,34,20,38,45,2023-01-15,2023,1,Sunday,True,Noche,21:00,21:06,22:12,6,66,60.0,0.462,12.6,12.6,True,5.19,3
20992,6,35,21,5,72,2022-07-16,2022,7,Saturday,True,Valle manana,10:40,10:43,12:40,3,117,58.0,0.464,23.5,23.5,True,7.88,4
20993,6,36,22,33,92,2024-08-06,2024,8,Tuesday,False,Manana punta,07:30,07:37,09:09,7,92,178.0,0.962,23.5,23.5,True,10.27,6
20994,5,37,23,15,73,2024-06-06,2024,6,Thursday,False,Tarde punta,19:20,19:32,20:04,12,32,101.0,0.777,7.3,7.3,True,8.16,3
20995,10,38,24,15,90,2023-10-30,2023,10,Monday,False,Noche,23:30,23:31,00:46,1,75,19.0,0.146,15.0,15.0,True,,4
20996,1,39,25,25,78,2024-10-03,2024,10,Thursday,False,Valle manana,13:30,13:32,14:51,2,79,54.0,0.432,18.4,18.4,True,22.58,6
20997,7,40,26,15,48,2023-02-09,2023,2,Thursday,False,Noche,21:10,21:11,21:50,1,39,19.0,0.148,8.9,8.9,True,1.85,1
20998,9,41,27,16,119,2024-06-26,2024,6,Wednesday,False,Tarde,16:20,16:24,18:04,4,100,33.0,0.258,19.8,15.64,False,4.21,6
20999,7,42,28,33,90,2024-11-05,2024,11,Tuesday,False,Tarde punta,18:40,18:49,19:23,9,34,105.0,0.82,8.9,8.9,True,3.2,6
21000,4,1,1,15,74,2022-12-09,2022,12,Friday,False,Tarde punta,17:50,17:53,18:48,3,55,82.0,0.641,14.1,14.1,True,5.67,2
21001,7,2,2,14,119,2023-01-27,2023,1,Friday,False,Valle manana,10:20,10:20,11:08,0,48,23.0,0.18,8.9,8.9,True,2.96,2
21002,5,3,3,6,95,2024-10-26,2024,10,Saturday,True,Valle manana,13:00,13:01,13:29,1,28,56.0,0.431,7.3,7.3,True,2.3,6
21003,10,4,4,33,51,2022-11-02,2022,11,Wednesday,False,Noche,22:50,22:50,23:55,0,65,23.0,0.177,15.0,15.0,True,5.36,3
21004,7,5,5,38,72,2023-07-20,2023,7,Thursday,False,Tarde,16:40,16:50,17:28,10,38,36.0,0.288,8.9,8.9,True,3.64,7
21005,7,6,6,31,108,2023-01-02,2023,1,Monday,False,Valle manana,12:40,12:40,13:19,0,39,41.0,0.222,8.9,8.9,True,3.14,6
21006,10,7,7,8,120,2023-01-16,2023,1,Monday,False,Madrugada,05:40,05:41,06:46,1,65,65.0,0.5,15.0,15.0,True,15.82,4
21007,6,8,8,24,66,2022-08-28,2022,8,Sunday,True,Tarde punta,20:40,20:40,22:35,0,115,107.0,0.823,23.5,23.5,True,32.82,3
21008,3,9,9,25,92,2022-11-22,2022,11,Tuesday,False,Valle manana,10:40,10:41,11:27,1,46,23.0,0.184,9.7,9.7,True,10.25,4
21009,6,10,10,27,80,2024-02-06,2024,2,Tuesday,False,Valle manana,12:40,12:40,14:28,0,108,32.0,0.25,23.5,23.5,True,4.44,1
21010,5,11,11,4,114,2022-02-03,2022,2,Thursday,False,Tarde,15:30,15:33,16:13,3,40,57.0,0.445,7.3,7.3,True,1.8,3
21011,8,12,12,4,86,2022-01-31,2022,1,Monday,False,Tarde punta,20:10,20:15,21:23,5,68,108.0,0.844,12.6,12.6,True,5.53,5
21012,3,13,13,22,99,2023-11-07,2023,11,Tuesday,False,Valle manana,10:40,10:40,11:29,0,49,38.0,0.211,9.7,9.7,True,3.53,1
21013,10,14,14,23,95,2023-03-25,2023,3,Saturday,True,Noche,23:40,23:44,00:53,4,69,10.0,0.08,15.0,15.0,True,,5
21014,4,15,15,4,57,2023-03-01,2023,3,Wednesday,False,Manana punta,08:00,08:17,09:30,17,73,77.0,0.602,14.1,14.1,True,5.8,3
21015,8,16,16,21,97,2022-02-08,2022,2,Tuesday,False,Valle manana,10:30,10:32,11:35,2,63,20.0,0.156,12.6,12.6,True,3.84,2
21016,9,17,17,7,49,2023-09-11,2023,9,Monday,False,Tarde punta,17:40,17:43,19:20,3,97,32.0,0.25,19.8,19.8,True,7.94,9
21017,3,18,18,26,48,2022-11-07,2022,11,Monday,False,Noche,22:50,22:52,23:27,2,35,10.0,0.077,9.7,9.7,True,3.22,7
21018,3,19,19,5,107,2024-03-16,2024,3,Saturday,True,Tarde punta,17:10,17:15,18:06,5,51,123.0,0.946,9.7,9.7,True,4.1,4
21019,2,20,20,23,80,2022-11-07,2022,11,Monday,False,Tarde punta,20:40,20:41,21:33,1,52,113.0,0.904,11.2,11.2,True,4.46,2
